Price,Mileage,URL,Name
"8,450","145,173 miles",https://www.autotrader.com/cars-for-sale/vehicle/716648987?allListingType=all-cars&keywordPhrases=Acura%20TL%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAcura%2520TL%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2012 Acura TL
"8,486","144,854 miles",https://www.autotrader.com/cars-for-sale/vehicle/716476980?allListingType=all-cars&keywordPhrases=Acura%20TL%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAcura%2520TL%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2009 Acura TL
"$7,500","159,895 miles",https://www.edmunds.com/acura/tl/2012/vin/19UUA9F58CA012287/?national=true&radius=6000,2012 Acura TL
"$7,980","126,281 miles",https://www.edmunds.com/acura/tl/2012/vin/19UUA9F22CA005177/?national=true&radius=6000,2012 Acura TL
"$10,545","111,432 miles",https://www.edmunds.com/acura/tl/2012/vin/19UUA8F52CA007791/?national=true&radius=6000,2012 Acura TL
"$11,200","119,962 miles",https://www.edmunds.com/acura/tl/2012/vin/19UUA8F58CA026037/?national=true&radius=6000,2012 Acura TL
"$10,980","97,610 miles",https://www.edmunds.com/acura/tl/2012/vin/19UUA8F24CA027174/?national=true&radius=6000,2012 Acura TL
"$9,999","105,866 miles",https://www.edmunds.com/acura/tl/2012/vin/19UUA8F56CA003243/?national=true&radius=6000,2012 Acura TL
"$11,444","127,350 miles",https://www.edmunds.com/acura/tl/2012/vin/19UUA8F74CA028076/?national=true&radius=6000,2012 Acura TL
"$17,990","73,781 miles",https://www.edmunds.com/acura/tl/2012/vin/19UUA9F26CA007997/?national=true&radius=6000,2012 Acura TL
"$14,850","87,439 miles",https://www.edmunds.com/acura/tl/2012/vin/19UUA8F57CA801282/?national=true&radius=6000,2012 Acura TL
"$11,995","106,994 miles",https://www.edmunds.com/acura/tl/2012/vin/19UUA8F50CA032155/?national=true&radius=6000,2012 Acura TL
"$11,490","161,942 miles",https://www.edmunds.com/acura/tl/2012/vin/19UUA9F74CA001529/?national=true&radius=6000,2012 Acura TL
"$12,977","99,557 miles",https://www.edmunds.com/acura/tl/2012/vin/19UUA8F76CA007424/?national=true&radius=6000,2012 Acura TL
"$12,990","130,816 miles",https://www.edmunds.com/acura/tl/2012/vin/19UUA9F77CA002819/?national=true&radius=6000,2012 Acura TL
"$15,950","105,083 miles",https://www.edmunds.com/acura/tl/2012/vin/19UUA8F57CA020150/?national=true&radius=6000,2012 Acura TL
"$10,888","117,824 miles",https://www.edmunds.com/acura/tl/2012/vin/19UUA8F25CA038085/?national=true&radius=6000,2012 Acura TL
"$15,990","54,535 miles",https://www.edmunds.com/acura/tl/2012/vin/19UUA8F74CA007616/?national=true&radius=6000,2012 Acura TL
"$17,998","73,409 miles",https://www.edmunds.com/acura/tl/2012/vin/19UUA9F59CA004005/?national=true&radius=6000,2012 Acura TL
"$9,988",Not provided,https://www.edmunds.com/acura/tl/2012/vin/19UUA8F56CA013464/?national=true&radius=6000,2012 Acura TL
"$7,900","140,094 miles",https://www.edmunds.com/acura/tl/2013/vin/19UUA8F21DA012293/?national=true&radius=6000,2013 Acura TL
"$15,000","57,357 miles",https://www.edmunds.com/acura/tl/2013/vin/19UUA9F79DA000099/?national=true&radius=6000,2013 Acura TL
"$13,450","78,691 miles",https://www.edmunds.com/acura/tl/2013/vin/19UUA8F55DA010279/?national=true&radius=6000,2013 Acura TL
